"","county","state","lat","long","cases","deaths"
"2205","Woods","Oklahoma",36.76705782,-98.86573064,1166,8
"2206","Woodward","Oklahoma",36.42316318,-99.26283045,3034,15
"2207","Baker","Oregon",44.70915557,-117.6749883,603,7
"2208","Benton","Oregon",44.49167306,-123.4316987,2042,14
"2209","Clackamas","Oregon",45.18787398,-122.2179634,12819,154
"2210","Clatsop","Oregon",45.99712889,-123.660711,756,5
"2211","Columbia","Oregon",45.94464254,-123.0890898,1142,20
"2212","Coos","Oregon",43.17406868,-124.0594514,1189,17
"2213","Crook","Oregon",44.14230227,-120.356297,720,16
"2214","Curry","Oregon",42.45911325,-124.157282,354,6
"2215","Deschutes","Oregon",43.91570171,-121.2289121,5568,47
"2216","Douglas","Oregon",43.27941273,-123.167291,1974,49
"2217","Gilliam","Oregon",45.37160076,-120.2048869,53,1
"2218","Grant","Oregon",44.49024544,-119.0068631,217,1
"2219","Harney","Oregon",43.06422669,-118.9666306,217,6
"2220","Hood River","Oregon",45.51872811,-121.6552036,1029,26
"2221","Jackson","Oregon",42.43201126,-122.7289309,7734,105
"2222","Jefferson","Oregon",44.62806839,-121.17832,1830,25
"2223","Josephine","Oregon",42.3665549,-123.5561938,2103,40
"2224","Klamath","Oregon",42.68762984,-121.6496461,2680,52
"2225","Lake","Oregon",42.79246693,-120.3850163,309,6
"2226","Lane","Oregon",43.93727035,-122.847753,9546,115
"2227","Lincoln","Oregon",44.64252874,-123.869912,1105,18
"2228","Linn","Oregon",44.48899494,-122.5373154,3419,51
"2229","Malheur","Oregon",43.1937027,-117.6227395,3298,56
"2230","Marion","Oregon",44.90287942,-122.5815117,17722,268
"2231","Morrow","Oregon",45.41846568,-119.584546,997,13
"2232","Multnomah","Oregon",45.54747959,-122.4169351,30688,485
"2233","Polk","Oregon",44.90322804,-123.4128888,2820,42
"2234","Sherman","Oregon",45.41501554,-120.6827834,52,0
"2235","Tillamook","Oregon",45.46248721,-123.712066,383,2
"2236","Umatilla","Oregon",45.59073056,-118.7353826,7350,76
"2237","Union","Oregon",45.30915495,-118.0068979,1221,18
"2238","Wallowa","Oregon",45.57894064,-117.183538,117,4
"2239","Wasco","Oregon",45.16292781,-121.1670954,1193,24
"2240","Washington","Oregon",45.55972701,-123.0955257,20301,194
"2241","Wheeler","Oregon",44.72698162,-120.0281427,22,1
"2242","Yamhill","Oregon",45.23330449,-123.3086963,3549,59
"2243","Adams","Pennsylvania",39.87140411,-77.21610347,6779,144
"2244","Allegheny","Pennsylvania",40.46809875,-79.98167747,71343,1591
"2245","Armstrong","Pennsylvania",40.81665618,-79.46290811,4691,114
"2246","Beaver","Pennsylvania",40.6825484,-80.34921611,11294,330
"2247","Bedford","Pennsylvania",40.00522157,-78.48998442,3690,125
"2248","Berks","Pennsylvania",40.41570541,-75.92457766,33530,838
"2249","Blair","Pennsylvania",40.47961444,-78.34917412,10194,275
"2250","Bradford","Pennsylvania",41.78869215,-76.51570822,4060,73
"2251","Bucks","Pennsylvania",40.33682119,-75.10836643,41597,1056
"2252","Butler","Pennsylvania",40.91152759,-79.91351055,13121,341
"2253","Cambria","Pennsylvania",40.49527404,-78.71377428,11032,372
"2254","Cameron","Pennsylvania",41.43625568,-78.20376845,247,7
"2255","Carbon","Pennsylvania",40.91545395,-75.7068525,4549,132
"2256","Centre","Pennsylvania",40.92058903,-77.82200624,11869,201
"2257","Chester","Pennsylvania",39.97291773,-75.74768357,25988,654
"2258","Clarion","Pennsylvania",41.19265812,-79.42413524,2562,76
"2259","Clearfield","Pennsylvania",41.00110782,-78.47592663,5813,110
"2260","Clinton","Pennsylvania",41.23255967,-77.63785995,2581,52
"2261","Columbia","Pennsylvania",41.04821986,-76.40565017,4330,120
"2262","Crawford","Pennsylvania",41.68447709,-80.10760592,6069,133
"2263","Cumberland","Pennsylvania",40.1625372,-77.26130755,14980,455
"2264","Dauphin","Pennsylvania",40.41377078,-76.77993242,19168,466
"2265","Delaware","Pennsylvania",39.91680171,-75.40243663,38324,1173
"2266","Elk","Pennsylvania",41.42822061,-78.64524744,2199,34
"2267","Erie","Pennsylvania",41.99253829,-80.03301954,16079,356
"2268","Fayette","Pennsylvania",39.92041012,-79.64291195,9940,241
"2269","Forest","Pennsylvania",41.51095103,-79.23229292,1352,19
"2270","Franklin","Pennsylvania",39.92956518,-77.72157791,11795,307
"2271","Fulton","Pennsylvania",39.92913544,-78.11163677,1064,13
"2272","Greene","Pennsylvania",39.85746531,-80.22357106,2478,30
"2273","Huntingdon","Pennsylvania",40.42162652,-77.97673273,3963,116
"2274","Indiana","Pennsylvania",40.65241041,-79.08963285,4878,152
"2275","Jefferson","Pennsylvania",41.12913106,-78.9986361,2640,80
"2276","Juniata","Pennsylvania",40.53358749,-77.3997513,1735,77
"2277","Lackawanna","Pennsylvania",41.43564672,-75.60379201,12784,380
"2278","Lancaster","Pennsylvania",40.03904563,-76.24770128,40175,949
"2279","Lawrence","Pennsylvania",40.99206278,-80.33393706,5642,174
"2280","Lebanon","Pennsylvania",40.36680311,-76.45651841,12125,237
"2281","Lehigh","Pennsylvania",40.6154815,-75.59435245,28894,711
"2282","Luzerne","Pennsylvania",41.17823008,-75.98447579,23527,669
"2283","Lycoming","Pennsylvania",41.34310539,-77.06629984,8501,224
"2284","McKean","Pennsylvania",41.80938602,-78.56478358,2881,58
"2285","Mercer","Pennsylvania",41.30248872,-80.25816981,7679,231
"2286","Mifflin","Pennsylvania",40.61116939,-77.61070738,4409,161
"2287","Monroe","Pennsylvania",41.05934058,-75.34031025,8875,250
"2288","Montgomery","Pennsylvania",40.21053671,-75.36652296,50217,1425
"2289","Montour","Pennsylvania",41.03023987,-76.66345939,1675,54
"2290","Northampton","Pennsylvania",40.75182733,-75.30471829,24327,590
"2291","Northumberland","Pennsylvania",40.84785433,-76.70798222,7404,307
"2292","Perry","Pennsylvania",40.40206612,-77.26297447,2674,78
"2293","Philadelphia","Pennsylvania",40.00338507,-75.1379271,111750,2945
"2294","Pike","Pennsylvania",41.33155042,-75.03208106,2251,45
"2295","Potter","Pennsylvania",41.74471626,-77.89559864,859,20
"2296","Schuylkill","Pennsylvania",40.70497338,-76.2150785,11465,345
"2297","Snyder","Pennsylvania",40.77129231,-77.06840691,2821,70
"2298","Somerset","Pennsylvania",39.97172723,-79.02699593,6443,184
"2299","Sullivan","Pennsylvania",41.44634738,-76.51246591,291,13
"2300","Susquehanna","Pennsylvania",41.82147784,-75.80071959,1587,51
"2301","Tioga","Pennsylvania",41.77255149,-77.25433032,2332,92
"2302","Union","Pennsylvania",40.96188846,-77.05996014,4876,77
"2303","Venango","Pennsylvania",41.40323442,-79.75845449,3184,77
"2304","Warren","Pennsylvania",41.81304978,-79.26969577,2069,95
"2305","Washington","Pennsylvania",40.19208869,-80.24582867,13003,245
"2306","Wayne","Pennsylvania",41.64938475,-75.29956506,2810,55
"2307","Westmoreland","Pennsylvania",40.3137798,-79.46615476,25280,636
"2308","Wyoming","Pennsylvania",41.51955538,-76.01074915,1088,38
"2309","York","Pennsylvania",39.9210089,-76.73040131,33314,667
"2310","Adjuntas","Puerto Rico",18.180117,-66.754367,369,0
"2311","Aguada","Puerto Rico",18.360255,-67.175131,933,0
"2312","Aguadilla","Puerto Rico",18.459681,-67.120815,1057,0
"2313","Aguas Buenas","Puerto Rico",18.251619,-66.126806,793,0
"2314","Aibonito","Puerto Rico",18.131361,-66.264131,418,0
"2315","Anasco","Puerto Rico",18.287985,-67.120611,589,0
"2316","Arecibo","Puerto Rico",18.406631,-66.675077,2180,0
"2317","Arroyo","Puerto Rico",17.998457,-66.056546,187,0
"2318","Barceloneta","Puerto Rico",18.445533,-66.560531,532,0
"2319","Barranquitas","Puerto Rico",18.201592,-66.30963,789,0
"2320","Bayamon","Puerto Rico",18.34946,-66.168435,7421,0
